14135553.323514942,4520966.74856530
14135882.339401934,4520271.26475237
14134308.315197963,4520843.69298269
14133573.072225172,4522010.15234157
14134033.934917051,4523959.86137801
14134106.582016747,4519728.3079336
14132910.832574438,4519701.95793312
14133616.8096531,4518651.60771019
14136025.1453471,4519483.8111176
14137670.9301123,4519139.8444904
14138058.234696772,4519842.36094020
14137639.495300207,4521234.49779276
14139396.851573568,4518964.52194430
14138784.594374198,4519484.19373238
14139250.689082157,4519963.0168908
14139309.131814819,4519922.00213914
14139800.38472769,4519541.64011752
14135354.50690439,4518022.43686308
14135273.421787295,4517072.62908841
14136000.15995099,4517459.58572493
14133823.863905977,4517287.98394089
14137082.174269546,4517475.15921762
14138452.66191655,4517719.74613785
14138136.458902951,4518076.92605589
14136609.088697579,4518393.69926244
14140007.661619548,4518175.79376954
14139944.343093183,4518485.126545995
14139193.69350287,4517752.1016366
14139737.711854372,4517457.19844676
14138491.735057827,4516651.32659261
14138574.423175585,4516394.6328812
14139210.280106995,4517044.0670993
14135141.263287824,4515858.19550825
14135969.847653646,4515506.51082814
14136464.47354709,4514896.62258384
14132180.56558289,4513852.327643055
14133327.078414414,4514990.25159848
14133084.702487115,4514314.18721236
14132895.8306166,4516015.4519859
14133779.380637456,4514472.06643623
14134606.439926255,4515044.21958016
14134180.07514457,4513108.34139718
14134591.968392458,4512036.897568963
14132533.33704922,4512716.3520983
14136981.218623351,4511902.35373365
14137040.518516097,4513704.691299736
14137595.568629142,4512725.938999
14137630.99049111,4513880.40363093
14140969.239381019,4517609.28319669
14141603.760478538,4517252.45626362
14141084.677692976,4518293.90258976
14142627.899793837,4518341.93295510
14142682.11238585,4517624.59009452
14140842.557800498,4517202.04367957
14141311.546815205,4516510.47495043
14139980.388344306,4516731.08392098
14140069.466200832,4515657.09298867
14139440.9250486,4516509.9329859
14139074.025050264,4515167.34736459
14143102.343463603,4514941.45040613
14142502.665366698,4515540.53027273
14143590.8133892,4514581.20468450
14143727.34674466,4515799.89882753
14145323.21183272,4516684.40895997
14143759.295438517,4518024.0940044
14145691.968777929,4513781.0149723
14144943.356334288,4513816.1518436
14146752.286927726,4513874.50766723
14146974.925909314,4513076.75824521
14145518.132261101,4515552.38024143
14146017.500364851,4516768.65994339
14146536.471830923,4516580.30376506
14147289.292151313,4518205.00486375
14147584.188614372,4515663.11632016
14147113.93055747,4514992.77870900
14148453.816476453,4514502.68511732
14149044.021284688,4515613.11856175
14146485.120149825,4517548.47711731
14146646.422091987,4517496.9396777
14146500.370920066,4518696.54993298
14140950.838269185,4519718.48988197
14142256.315333571,4521047.8592810
14142891.036806177,4519979.54925237
14143891.7870682,4520402.4195297
14144393.649556804,4518495.29454518
14143269.322699789,4519128.42644792
14143732.768003862,4521780.93258673
14142838.1489161,4521141.78217412
14144964.161947113,4518554.98258500
14145434.48679572,4520049.54168920
14144891.804278102,4522079.28733224
14143865.650080021,4521411.0249841
14144861.19141813,4522770.1003867
14144819.446609091,4523544.0000969
14147307.18119349,4521296.39294970
14146912.6445634,4520678.1396846
14148501.33876707,4522000.89410380
14148867.023294326,4523160.69620199
14146375.13649292,4521639.14085230
14146426.454778176,4521075.1398190
14146846.63019618,4522009.2813082
14147104.27915762,4519513.54893622
14147233.743725408,4520116.26178711
14147282.390342887,4523054.61567909
14148655.850220297,4523898.79353768
14148065.022022907,4523942.0018783
14146550.24205194,4523237.341805981
14146054.903713759,4523470.31698127
14146310.894014787,4524810.9700672
14146039.58615182,4524418.71063168
14138811.500295129,4523700.81028701
14138025.36205114,4524310.8046300
14138352.318527553,4524946.62156713
14137941.2935717,4521825.24202004
14140512.77380902,4523551.02559272
14138751.19852696,4522796.93581940
14140113.415135805,4520316.42463476
14139203.901500177,4521784.34640133
14139842.519154955,4522226.85926236
14139427.87631565,4523271.13349274
14139740.784272317,4524546.15047370
14140616.078296479,4524008.77492394
14139949.686428737,4521084.36914181
14141489.012347426,4522932.87028643
14141559.399661463,4524527.48899052
14142940.930201951,4523892.94813035
14142441.428514805,4525057.04962438
14143647.808968488,4524812.178598653
14143881.568767201,4525395.241052
14144411.794633802,4524892.98188963
14139534.709630962,4527300.43368194
14139620.82638904,4526916.78114458
14139524.868987974,4525428.1262379
14137624.311321657,4531964.35499520
14138759.480697077,4528894.11649570
14140294.587607067,4527536.36695952
14141331.027726095,4525334.53021223
14140228.964767244,4525641.32031498
14140791.451022271,4528398.52104536
14139788.106187854,4529355.09451398
14140149.593970302,4528513.32941488
14141894.003786888,4527619.83393722
14142768.384991217,4526708.33982202
14140482.383588035,4529822.53210060
14141908.486452643,4531223.78927697
14140677.170433026,4529956.09757417
14140739.587271515,4531011.25457904
14140684.094505351,4531383.11931688
14142108.828140218,4532093.20881211
14141482.700532306,4532656.83463724
14142458.104174528,4529872.96341076
14143319.349678952,4530413.05906998
14141936.70594355,4530372.9593745
